"ENSEMBL","SYMBOL","baseMean","log2FC_raw","lfcSE","stat","pvalue","padj","log2FC_shrunk"
"ENSG00000169891","REPS2",6003.06447937626,-1.02922995551438,0.329506282321318,-3.12355184327177,0.00178682383840145,0.0419493780043056,-0.718999897329387
"ENSG00000166246","C16orf71",248.519718522278,-0.876422372407032,0.242164308635367,-3.61912280693141,0.000295603339640739,0.0174182323124492,-0.71645508221593
"ENSG00000095059","DHPS",113.171008363801,-0.937114331048392,0.284255533592616,-3.2967320607782,0.000978167691538162,0.0303147367794517,-0.711125289068199
"ENSG00000188747","NOXA1",939.825285304125,-0.92599574460178,0.277814462594644,-3.33314448770398,0.000858703355063378,0.0283154685185464,-0.7097207221561
"ENSG00000115232","ITGA4",1031.82374150895,0.869972461098497,0.25491816798332,3.41275189595518,0.000643104620114424,0.0243661432324992,0.709007395942016
"ENSG00000164440","TXLNB",393.001275035146,-0.902723702521306,0.263656510723569,-3.42386273733163,0.000617377961292126,0.0239171493356108,-0.708384867104852
"ENSG00000180902","D2HGDH",1310.40841732125,-0.849094850179336,0.227503683990943,-3.73222461845118,0.000189796140032215,0.0128382847237541,-0.707028952667528
"ENSG00000198832","SELM",5420.02680326741,-0.905148528164073,0.269859901009497,-3.35414237083048,0.00079611389639697,0.027583729644408,-0.699019290841731
"ENSG00000115423","DNAH6",137.368573071623,-1.00234794312284,0.32298454236132,-3.10339292337254,0.00191315451041278,0.043339694006954,-0.698108536293884
"ENSG00000262165","RP11-81A22.5",20.7040978218826,-0.948100929813103,0.295500155830397,-3.2084616914966,0.00133447085679828,0.0361093299967185,-0.694164400510571
"ENSG00000229809","ZNF688",881.345568168578,-0.816392228195752,0.210814934468306,-3.87255404962065,0.000107700781806061,0.00935815474733244,-0.694097724473165
"ENSG00000176046","NUPR1",669.555849931204,-0.868670572668695,0.249642215567973,-3.47966216648231,0.000502046424761508,0.0214122800160783,-0.69273227719553
"ENSG00000242114","MTFP1",22.7109991451616,-0.910413132614956,0.276538679797048,-3.29217284642825,0.000994164900911353,0.0305462707890653,-0.691805346419752
